video,frame,f1x1,f1y1,f1x2,f1y2,f2x1,f2y1,f2x2,f2y2
task_kam4_gh089681,4626,977,419,1204,810,939,415,1042,742
task_kam4_gh089681,4627,973,419,1199,809,939,422,1048,732
task_kam4_gh089681,4628,969,419,1194,807,949,424,1045,730
task_kam4_gh089681,4733,856,426,991,809,931,406,1071,739
task_kam4_gh089681,4735,871,425,996,809,955,425,1072,738
task_kam4_gh089681,4750,1032,442,1181,784,923,433,1056,823
task_kam4_gh089681,4752,1054,394,1196,789,924,420,1082,820
task_kam4_gh089681,4767,1139,420,1316,783,931,434,1086,828
task_kam4_gh089681,4768,1139,401,1334,785,927,441,1079,828
task_kam4_gh089681,4769,932,442,1079,829,1137,403,1349,787
task_kam4_gh089681,4770,943,442,1081,828,1139,403,1301,791
task_kam4_gh089681,4771,946,441,1087,828,1139,402,1370,789
task_kam4_gh089681,4772,949,442,1089,829,1140,407,1401,795
task_kam4_gh089681,4879,1270,446,1481,884,951,403,1152,861
task_kam4_gh089681,4883,1270,429,1469,882,957,403,1173,863
task_kam4_gh089681,4904,1287,458,1556,899,878,413,1181,1037
task_kam4_gh089681,4905,872,413,1179,1080,1271,474,1575,903
task_kam4_gh089681,4922,1283,507,1563,975,771,419,1045,1080
task_kam4_gh089681,4924,755,423,1021,1080,1287,476,1570,927
task_kam4_gh089681,4925,738,423,1022,1080,1306,474,1572,971
task_kam4_gh089681,4926,714,424,1013,1079,1299,468,1613,952
task_kam4_gh089681,4930,1375,463,1752,1005,699,432,959,1080
task_kam4_gh089681,4931,1388,446,1758,976,693,425,945,1077
task_kam4_gh089681,4966,1343,432,1621,1028,553,424,811,1080
task_kam4_gh089681,4967,550,420,804,1079,1338,436,1715,1042
task_kam4_gh089681,4968,1342,441,1709,1045,545,420,802,1078
task_kam4_gh089681,5117,287,491,604,1077,672,396,970,868
task_kam4_gh089681,5118,283,490,584,1080,705,401,959,1072
task_kam4_gh089681,5119,288,491,570,1080,721,395,945,1062
task_kam4_gh089681,5139,609,411,867,1057,327,472,632,1007
task_kam4_gh089681,5140,608,422,867,1046,330,475,633,897
task_kam4_gh089681,5154,575,393,874,892,358,468,632,888
task_kam4_gh089681,5155,572,394,870,887,362,457,624,883
task_kam4_gh089681,5156,573,394,864,884,371,474,624,882
task_kam4_gh089681,5157,577,395,855,883,378,448,631,882
task_kam4_gh089681,5158,574,392,847,966,356,475,625,885
task_kam4_gh089681,5159,581,390,834,909,352,473,621,898
task_kam4_gh089681,5160,577,402,821,883,377,461,625,893
task_kam4_gh089681,5161,575,405,800,884,376,460,619,896
task_kam4_gh089681,5179,425,458,749,904,336,378,514,878
task_kam4_gh089681,5182,418,453,737,900,314,369,513,887
task_kam4_gh089681,5231,448,430,671,834,605,432,768,774
task_kam4_gh089681,5232,465,428,676,834,613,426,768,774
task_kam4_gh089681,5233,613,424,770,781,477,423,681,826
task_kam4_gh089681,5234,606,421,769,792,484,421,677,835
task_kam4_gh089681,5235,602,419,768,787,481,426,674,833
task_kam4_gh089681,5236,605,418,768,794,483,426,668,822
task_kam4_gh089681,5321,635,428,801,808,735,386,1008,818
task_kam4_gh089681,5333,630,447,812,821,719,465,901,809
task_kam4_gh089681,5334,630,463,804,821,716,466,902,813
task_kam4_gh089681,5335,629,461,807,821,725,464,901,802
task_kam4_gh089681,5495,864,499,1102,869,985,482,1365,1076
task_kam4_gh089681,5497,985,427,1371,1077,864,506,1127,870
task_kam4_gh089681,5512,998,394,1301,1073,939,447,1093,870
task_kam4_gh089681,5579,1012,460,1292,1059,1025,483,1260,876
task_kam4_gh089681,5580,1021,457,1294,1055,1025,479,1261,879
task_kam4_gh089681,5626,994,382,1241,867,875,417,1064,867
task_kam4_gh089681,5627,870,413,1060,868,992,379,1233,873
task_kam4_gh089681,5630,850,409,1064,868,992,374,1203,878
task_kam4_gh089681,5631,843,409,1058,867,984,378,1196,874
task_kam4_gh089681,5649,678,508,935,1073,894,399,1089,864
task_kam4_gh089681,5650,670,511,929,1073,900,385,1086,864
task_kam4_gh089681,5651,653,511,929,1073,899,386,1083,863
task_kam4_gh089681,5653,629,501,932,1073,889,406,1084,863
task_kam4_gh089681,5654,613,492,931,1073,869,424,1085,865
task_kam4_gh089681,5666,498,442,829,1072,743,392,1070,862
task_kam4_gh089681,5667,490,444,812,1073,790,392,1062,862
task_kam4_gh089681,5668,482,454,808,1075,766,389,1059,862
task_kam4_gh089681,5669,476,468,800,1075,773,393,1059,883
task_kam4_gh089681,5671,452,498,802,1080,755,393,1056,1019
task_kam4_gh089681,5692,290,518,687,1074,640,394,921,1073
task_kam4_gh089681,6019,821,419,1003,817,982,408,1135,791
task_kam4_gh089681,6115,1129,429,1420,956,1331,395,1564,1059
task_kam4_gh089681,6133,1166,544,1445,1019,1161,540,1450,1080
task_kam4_gh089681,6135,1289,379,1424,1023,1147,538,1428,1028
task_kam4_gh089681,6136,1286,378,1422,989,1141,524,1431,1080
task_kam4_gh089681,6187,974,504,1356,1077,1097,572,1537,1080
task_kam4_gh089681,6280,690,413,972,1073,854,511,1211,1080
task_kam4_gh089681,6281,857,497,1215,1079,695,414,951,1074
task_kam4_gh089681,6282,695,415,953,1076,859,489,1223,1080
task_kam4_gh089681,6283,690,425,1003,1075,984,487,1217,1078
task_kam4_gh089681,6413,1164,411,1451,1080,959,447,1268,1076
task_kam4_gh089681,6414,973,436,1270,1075,1158,418,1448,1080
task_kam4_gh089681,6415,1169,431,1450,1080,979,431,1283,1075
task_kam4_gh089681,6416,1173,477,1451,1078,987,447,1314,1076
task_kam4_gh089681,6417,1185,464,1467,1078,992,450,1308,1076
task_kam4_gh089681,6479,1326,479,1653,1078,428,403,600,912
task_kam4_gh089681,6480,1333,480,1649,1079,427,404,609,911
task_kam4_gh089681,6481,1358,480,1644,1080,1711,424,1917,1075
task_kam4_gh089681,6482,1373,481,1649,1079,1712,422,1917,1069
task_kam4_gh089681,6488,1461,469,1702,1067,1726,420,1913,982
task_kam4_gh089681,6690,1343,446,1580,857,1116,394,1350,836
task_kam4_gh089681,6692,1327,456,1576,856,1168,438,1366,835
task_kam4_gh089681,6693,1178,438,1351,839,1321,476,1573,864
task_kam4_gh089681,6694,1171,444,1345,854,1308,492,1574,888
task_kam4_gh089681,6695,1169,447,1343,856,1306,458,1575,885
task_kam4_gh089681,6720,1170,439,1428,849,1237,443,1557,881
task_kam4_gh089681,6721,1174,436,1412,844,1268,446,1571,880
task_kam4_gh089681,6736,1171,420,1442,844,1328,438,1538,840
task_kam4_gh089681,6737,1165,417,1441,848,1342,438,1549,843
task_kam4_gh089681,6738,1166,419,1454,850,1349,428,1565,889
task_kam4_gh089681,6753,1220,422,1480,878,1375,424,1693,927
task_kam4_gh089681,6754,1220,428,1493,878,1395,427,1684,933
task_kam4_gh089681,6755,1221,435,1494,876,1405,431,1675,927
task_kam4_gh089681,6756,1220,440,1485,875,1407,430,1672,929
task_kam4_gh089681,6757,1220,438,1493,875,1404,438,1675,933
task_kam4_gh089681,6833,1352,456,1667,1031,1527,466,1705,1068
task_kam4_gh089681,6901,1069,409,1246,902,858,477,1156,861
task_kam4_gh089681,6902,1066,395,1233,870,831,483,1170,859
task_kam4_gh089681,6904,711,477,1164,1076,1030,400,1229,989
task_kam4_gh089681,7074,1234,405,1405,943,1343,458,1496,854
task_kam4_gh089681,7075,1232,390,1409,939,1342,469,1492,868
task_kam4_gh089681,7076,1227,388,1414,934,1335,473,1485,861
task_kam4_gh089681,7077,1226,381,1404,927,1322,472,1482,866
task_kam4_gh089681,7078,1229,402,1404,922,1323,474,1481,859
task_kam4_gh089681,7079,1230,407,1404,916,1321,471,1480,846
task_kam4_gh089681,7080,1229,386,1405,914,1323,470,1480,839
task_kam4_gh089681,7081,1225,413,1415,921,1319,470,1480,838
task_kam4_gh089681,7083,1225,436,1421,914,1313,470,1478,834
task_kam4_gh089681,7084,1223,437,1431,930,1303,465,1476,836
task_kam4_gh089681,7085,1223,441,1426,931,1299,462,1477,836
task_kam4_gh089681,7086,1223,449,1431,932,1287,457,1475,828
task_kam4_gh089681,7102,1222,389,1425,862,1318,430,1473,842
task_kam4_gh089681,7103,1219,388,1428,861,1330,429,1471,841
task_kam4_gh089681,7105,1290,432,1467,848,1210,402,1407,856
task_kam4_gh089681,7341,920,404,1044,790,1033,433,1184,756
task_kam4_gh089681,7343,924,407,1044,795,1034,414,1184,758
task_kam4_gh089681,7344,925,406,1043,800,1038,423,1184,755
task_kam4_gh089681,7345,925,407,1047,804,1053,423,1185,753
task_kam4_gh089681,7366,942,404,1084,815,1079,383,1261,810
task_kam4_gh089681,7368,937,411,1093,807,1078,387,1262,802
task_kam4_gh089681,7369,1065,402,1262,806,937,416,1074,812
task_kam4_gh089681,7370,1066,386,1263,807,941,415,1082,821
task_kam4_gh089681,7371,1042,392,1263,805,941,413,1076,825
task_kam4_gh089681,7593,1195,465,1509,948,1301,438,1559,1076
task_kam4_gh089681,7594,1191,470,1548,944,1304,455,1558,1076
task_kam4_gh089681,7597,1189,476,1503,977,1296,475,1604,1077
task_kam4_gh089681,7598,1186,473,1519,1042,1295,475,1594,1078
task_kam4_gh089681,7600,1179,481,1559,1070,1296,472,1574,1078
task_kam4_gh089681,7603,1322,472,1564,1077,1179,486,1561,1065
task_kam4_gh089681,7627,1190,466,1491,933,1339,473,1723,1080
task_kam4_gh089681,7663,1226,500,1638,1071,255,415,456,1080
task_kam4_gh089681,7664,1221,493,1640,1072,255,415,453,1080
task_kam4_gh089681,7665,1219,498,1652,1065,254,413,457,1080
task_kam4_gh089681,7726,552,431,875,1077,412,439,883,1075
task_kam4_gh089681,7727,559,411,863,1075,426,415,866,1074
task_kam4_gh089681,7729,423,413,846,1072,570,412,844,1073
task_kam4_gh089681,7730,334,441,843,1075,561,412,837,1073
task_kam4_gh089681,7731,350,417,827,1076,576,413,826,1074
task_kam4_gh089681,7915,500,423,718,1044,555,458,750,879
task_kam4_gh089681,7917,509,429,723,1025,606,446,779,915
task_kam4_gh089681,8161,949,442,1134,862,1156,480,1410,898
task_kam4_gh089681,8162,946,444,1137,861,1153,486,1411,911
task_kam4_gh089681,8163,938,448,1144,863,1149,454,1412,910
task_kam4_gh089681,8164,934,448,1145,865,1151,444,1411,942
task_kam4_gh089681,8165,928,450,1142,866,1132,466,1413,937
task_kam4_gh089681,8173,924,473,1138,864,1121,506,1307,870
task_kam4_gh089681,8175,923,467,1138,867,1123,534,1301,870
task_kam4_gh089681,8230,1095,418,1281,914,1137,459,1343,808
task_kam4_gh089681,8231,1094,429,1267,911,1122,460,1344,809
task_kam4_gh089681,8233,1092,428,1235,894,1127,463,1346,807
task_kam4_gh089681,8234,1094,425,1236,887,1102,445,1345,811
task_kam4_gh089681,8245,1071,433,1251,834,1167,464,1308,795
task_kam4_gh089681,8246,1069,434,1252,829,1171,463,1304,796
task_kam4_gh089681,8247,1077,438,1251,825,1169,464,1295,796
task_kam4_gh089681,8248,1084,442,1250,820,1173,464,1288,805
task_kam4_gh089681,8322,1134,390,1342,777,1005,427,1193,761
task_kam4_gh089681,8323,1132,390,1341,773,986,435,1185,760
task_kam4_gh089681,8324,1134,392,1339,774,975,440,1184,759
task_kam4_gh089681,8325,1133,395,1334,771,969,442,1182,759
task_kam4_gh089681,8366,910,410,1162,766,742,396,910,753
task_kam4_gh089681,8367,911,404,1139,765,736,393,884,753
task_kam4_gh089681,8368,909,404,1116,768,731,393,867,753
task_kam4_gh089681,8478,313,399,585,870,893,395,1136,865
task_kam4_gh089681,8479,304,380,586,863,896,395,1138,864
task_kam4_gh089681,8480,285,388,591,861,273,397,520,856
task_kam4_gh089681,8549,377,455,655,847,336,412,488,848
task_kam4_gh089681,8550,321,404,511,849,378,476,651,852
task_kam4_gh089681,8551,384,486,652,849,319,406,501,851
task_kam4_gh089681,8552,392,488,653,846,317,394,500,856
task_kam4_gh089681,8613,399,446,640,850,931,392,1062,776
task_kam4_gh089681,8614,387,448,641,853,932,389,1061,775
task_kam4_gh089681,8615,390,449,640,847,933,388,1059,775
task_kam4_gh089681,8616,387,447,640,847,934,389,1058,777
task_kam4_gh089681,8617,378,452,643,852,932,388,1056,778
task_kam4_gh089681,8618,373,463,651,863,931,387,1054,778
task_kam4_gh089681,8939,569,451,827,919,806,420,1147,1070
task_kam4_gh089681,8941,572,452,825,917,880,430,1124,965
task_kam4_gh089681,8942,570,446,825,918,879,435,1096,868
task_kam4_gh089681,8944,577,431,828,916,862,439,1124,864
task_kam4_gh089681,8945,582,427,829,917,895,442,1114,870
task_kam4_gh089681,8996,1219,409,1441,896,894,423,1248,894
task_kam4_gh089681,8997,1225,412,1443,897,903,393,1242,901
task_kam4_gh089681,8998,909,392,1244,910,1227,415,1442,896
task_kam4_gh089681,8999,1225,420,1443,898,923,390,1238,907
task_kam4_gh089681,9000,1227,415,1446,897,946,390,1236,900
task_kam4_gh089681,9001,1236,413,1457,893,951,389,1244,891
task_kam4_gh089681,9009,1303,416,1487,930,984,464,1286,921
task_kam4_gh089681,9010,1310,427,1494,928,983,475,1263,920
task_kam4_gh089681,9011,1317,429,1505,920,982,472,1259,924
task_kam4_gh089681,9012,975,468,1263,914,1309,425,1510,909
task_kam4_gh089681,9013,1319,428,1520,910,977,471,1261,913
task_kam4_gh089681,9014,978,397,1260,913,1334,424,1518,906
task_kam4_gh089681,9015,981,388,1259,910,1347,429,1522,905
task_kam4_gh089681,9016,1345,432,1531,903,984,398,1262,910
task_kam4_gh089681,9195,1271,423,1476,858,1524,428,1761,832
task_kam4_gh089681,9196,1279,424,1484,862,726,394,854,753
task_kam4_gh089681,9199,1303,426,1486,849,729,390,858,748
task_kam4_gh089681,9232,1387,425,1639,872,724,394,859,787
task_kam4_gh089681,9233,1381,417,1633,881,725,393,858,788
task_kam4_gh089681,9234,1380,416,1624,867,725,393,857,791
task_kam4_gh089681,9235,1379,414,1613,830,730,393,856,794
task_kam4_gh089681,9236,1363,406,1604,828,729,393,855,795
task_kam4_gh089681,9237,1352,407,1599,835,731,393,853,797
task_kam4_gh089681,9238,1342,407,1597,831,730,393,851,798
task_kam4_gh089681,9263,1305,417,1489,837,1328,442,1624,1066
task_kam4_gh089681,9264,1300,415,1492,848,1321,443,1598,1074
task_kam4_gh089681,9265,1287,416,1444,879,1366,437,1588,1073
task_kam4_gh089681,9266,1273,418,1445,895,1367,434,1581,1075
task_kam4_gh089681,9267,1266,425,1451,899,1279,442,1577,1078
task_kam4_gh089681,9268,1257,425,1471,898,1301,445,1569,1078
task_kam4_gh089681,9269,1248,421,1476,899,1319,451,1564,1074
task_kam4_gh089681,9270,1249,423,1462,900,1255,454,1574,1063
task_kam4_gh089681,9271,1246,430,1486,912,1249,451,1550,1007
task_kam4_gh089681,9786,702,488,1075,1080,699,493,1053,1076
task_kam4_gh089681,9787,681,523,1050,1080,676,535,1035,1079
task_kam4_gh089681,9788,502,537,1012,1080,491,528,1038,1080
task_kam4_gh089681,9822,409,511,779,1080,469,393,743,1080
task_kam4_gh089681,9823,428,476,745,1080,484,394,724,1080
task_kam4_gh089681,9824,425,439,736,1080,517,397,726,1055
task_kam4_gh089681,9825,423,456,736,1080,495,393,730,1071
task_kam4_gh089681,9835,229,456,695,1080,229,467,696,1080
task_kam4_gh089681,9836,281,462,696,1079,281,471,690,1080
task_kam4_gh089681,9837,226,460,698,1077,224,470,693,1079
task_kam4_gh089681,9838,227,497,695,1077,235,497,691,1080
task_kam4_gh089681,9839,252,477,687,1080,244,477,691,1080
task_kam4_gh089681,9963,260,480,675,1080,493,534,840,1078
task_kam4_gh089681,10008,1165,411,1422,1076,766,409,1074,1072
task_kam4_gh089681,10009,1141,409,1434,1077,780,435,1074,1074
task_kam4_gh089681,10010,1158,416,1452,1073,782,439,1077,1073
task_kam4_gh089681,10011,1176,420,1465,1075,793,467,1086,1072
task_kam4_gh089681,10012,1174,432,1485,1080,863,471,1100,1071
task_kam4_gh089681,10014,1172,469,1520,1080,892,478,1152,1075
task_kam4_gh089681,10015,1187,475,1538,1080,841,468,1296,1074
task_kam4_gh089681,10024,981,485,1314,900,942,484,1314,1080
task_kam4_gh089681,10035,1149,480,1475,1079,1395,422,1704,1073
task_kam4_gh089681,10036,1155,480,1481,1077,1365,410,1715,1080
task_kam4_gh089681,10037,1162,490,1491,1075,1404,404,1714,936
task_kam4_gh089681,10038,1161,494,1497,1076,1409,403,1713,787
task_kam4_gh089681,10039,1160,499,1513,1079,1402,400,1741,1065
task_kam4_gh089681,10040,1167,505,1518,1079,1437,403,1732,734
task_kam4_gh089681,10131,1018,387,1181,850,1041,407,1335,886
task_kam4_gh089681,10133,1045,394,1319,888,1007,389,1151,842
task_kam4_gh089681,10134,1049,398,1307,885,1006,387,1141,809
task_kam4_gh089681,10135,1049,400,1293,881,1001,388,1139,800
task_kam4_gh089681,10136,1048,416,1283,890,979,393,1130,800
task_kam4_gh089681,10137,1051,416,1259,884,964,391,1114,793
task_kam4_gh089681,10270,870,398,1043,779,902,394,1041,775
task_kam4_gh089681,10271,870,393,1048,784,905,393,1043,780
task_kam4_gh089681,10272,871,398,1052,784,900,400,1046,782
task_kam4_gh089681,10273,871,388,1054,783,885,392,1053,783
task_kam4_gh089681,10274,872,386,1055,782,898,392,1059,782
task_kam4_gh089681,10295,946,397,1113,781,1063,409,1227,758
task_kam4_gh089681,10296,947,410,1120,780,1074,409,1224,744
task_kam4_gh089681,10297,948,413,1129,783,1088,403,1225,745
task_kam4_gh089681,10298,950,428,1137,784,1101,388,1225,744
task_kam4_gh089681,10299,951,433,1143,791,1102,403,1227,740
task_kam4_gh089681,10300,951,429,1139,791,1099,398,1227,747
task_kam4_gh089681,10301,951,434,1139,791,1094,400,1229,743
task_kam4_gh089681,10302,952,436,1136,792,1085,401,1229,743
task_kam4_gh089681,10303,953,423,1138,792,1081,397,1232,749
task_kam4_gh089681,10304,954,423,1143,793,1077,395,1241,749
task_kam4_gh089681,10305,1098,392,1252,751,957,407,1141,791
task_kam4_gh089681,10306,959,405,1149,792,1090,393,1260,756
task_kam4_gh089681,10375,1296,417,1541,842,1545,417,1731,881
task_kam4_gh089681,10386,1308,419,1545,844,1006,397,1226,865
task_kam4_gh089681,10387,1308,422,1543,844,1008,396,1231,864
task_kam4_gh089681,10388,1307,425,1542,844,1008,395,1235,862
task_kam4_gh089681,10389,1307,428,1540,844,1009,394,1237,863
task_kam4_gh089681,10427,977,402,1211,865,1502,466,1749,944
task_kam4_gh089681,10434,966,417,1178,869,1475,470,1722,955
task_kam4_gh089681,10435,953,421,1172,869,1476,469,1731,930
task_kam4_gh089681,10436,951,417,1167,866,1488,473,1729,918
task_kam4_gh089681,10712,517,478,786,1078,634,381,828,1080
task_kam4_gh089681,10713,517,465,779,1078,646,379,830,1080
task_kam4_gh089681,10714,516,466,777,1079,659,378,828,1079
task_kam4_gh089681,10715,512,450,797,1078,657,383,826,1070
task_kam4_gh089681,10716,510,449,803,1077,645,384,824,1065
task_kam4_gh089681,10717,510,451,801,1077,647,382,825,1064
task_kam4_gh089681,10790,1037,412,1260,874,1201,422,1384,872
task_kam4_gh089681,10934,896,403,1068,780,843,410,945,703
task_kam4_gh089681,10935,896,395,1058,779,841,407,943,701
task_kam4_gh089681,10936,892,402,1051,776,835,404,945,698
task_kam4_gh089681,10937,890,397,1039,773,825,412,950,698
task_kam4_gh089681,10938,887,399,1029,772,815,342,943,700
task_kam4_gh089681,10955,802,419,1006,738,781,420,936,731
task_kam4_gh089681,10956,796,414,1006,740,783,410,966,733
task_kam4_gh089681,10957,792,419,1006,742,782,419,962,735
task_kam4_gh089681,10958,793,429,1007,743,781,424,957,737
task_kam4_gh089681,11116,871,404,1014,720,787,426,916,706
task_kam4_gh089681,11117,862,409,1015,717,784,404,937,709
task_kam4_gh089681,11389,1186,487,1572,1078,1384,375,1565,938
task_kam4_gh089681,11391,1204,463,1553,1076,1375,377,1547,1036
task_kam4_gh089681,11392,1208,481,1608,1075,1371,376,1544,1080
task_kam4_gh089681,11393,1210,496,1630,1075,1367,378,1541,1080
task_kam4_gh089681,11407,1201,419,1490,1080,1196,554,1642,1080
task_kam4_gh089681,11408,1181,467,1503,1075,1174,541,1683,1080
task_kam4_gh089681,11409,1165,480,1483,1073,1170,537,1647,1080
task_kam4_gh089681,11410,1145,496,1476,1075,1137,543,1733,1080
task_kam4_gh089681,11412,1095,482,1488,1070,1293,388,1470,962
task_kam4_gh089681,11567,862,473,1194,1080,598,578,943,1079
task_kam4_gh089681,11571,655,499,1207,1077,377,553,837,1080
task_kam4_gh089681,11572,659,498,1212,1078,380,545,808,1077
task_kam4_gh089681,11573,606,505,1208,1080,382,553,798,1077
task_kam4_gh089681,11591,300,480,864,1080,296,426,866,1080
task_kam4_gh089681,11595,443,436,869,1080,276,455,866,1080
task_kam4_gh089681,11611,466,414,800,1080,250,553,604,1073
task_kam4_gh089681,11612,475,415,802,1080,236,551,599,1076
task_kam4_gh089681,11624,358,530,810,1080,557,461,833,1078
task_kam4_gh089681,11626,324,531,831,1080,607,421,840,1068
task_kam4_gh089681,11653,322,434,688,1075,1296,446,1385,572
task_kam4_gh089681,12350,1223,418,1452,853,936,424,1236,860
task_kam4_gh089681,12351,1241,424,1460,863,956,416,1238,865
task_kam4_gh089681,12352,1250,424,1468,863,981,408,1236,862
task_kam4_gh089681,12353,1009,404,1231,863,1251,425,1472,865
task_kam4_gh089681,12354,1031,401,1246,870,1252,430,1473,865
task_kam4_gh089681,12365,1138,425,1337,887,1294,423,1478,850
task_kam4_gh089681,12366,1141,439,1349,888,1296,424,1480,858
task_kam4_gh089681,12367,1316,429,1483,852,1145,411,1375,879
task_kam4_gh089681,12368,1323,435,1486,851,1143,424,1390,893
task_kam4_gh089681,12370,1147,417,1391,896,1331,443,1486,839
task_kam4_gh089681,12371,1154,424,1385,896,1337,448,1488,845
task_kam4_gh089681,12373,1168,426,1377,879,1340,443,1503,849
